Property	date	Time	Temperature	Humidity	DewPoint	insectary
393	30/05/2023 11:34	29.429	56.2	19.8	A
394	30/05/2023 11:49	30.746	58.3	21.6	A
395	30/05/2023 12:04	30.148	56.2	20.5	A
396	30/05/2023 12:19	29.676	57	20.2	A
397	30/05/2023 12:34	29.356	62.3	21.4	A
398	30/05/2023 12:49	30.7	57.8	21.4	A
399	30/05/2023 13:04	30.064	56.2	20.4	A
400	30/05/2023 13:19	29.621	56.5	20	A
401	30/05/2023 13:34	29.426	57.5	20.2	A
402	30/05/2023 13:49	29.334	59.3	20.6	A
403	30/05/2023 14:04	30.651	56.2	20.9	A
404	30/05/2023 14:19	30.151	56.7	20.6	A
405	30/05/2023 14:34	29.819	57.2	20.4	A
406	30/05/2023 14:49	29.592	57	20.2	A
407	30/05/2023 15:04	29.483	59.9	20.9	A
408	30/05/2023 15:19	30.626	57	21.1	A
409	30/05/2023 15:34	30.044	57.2	20.7	A
410	30/05/2023 15:49	29.778	57.2	20.4	A
411	30/05/2023 16:04	29.631	56.5	20.1	A
412	30/05/2023 16:19	29.421	56.7	19.9	A
413	30/05/2023 16:34	29.23	57.2	19.9	A
414	30/05/2023 16:49	29.054	58	20	A
415	30/05/2023 17:04	28.932	57	19.5	A
416	30/05/2023 17:19	28.842	57.8	19.7	A
417	30/05/2023 17:34	28.785	58.3	19.8	A
418	30/05/2023 17:49	28.737	57.8	19.6	A
419	30/05/2023 18:04	28.691	57.2	19.4	A
420	30/05/2023 18:19	29.016	62.9	21.2	A
421	30/05/2023 18:34	30.18	55.9	20.4	A
422	30/05/2023 18:49	29.675	57.2	20.3	A
423	30/05/2023 19:04	29.346	57.5	20.1	A
424	30/05/2023 19:19	30.233	65.3	23	A
425	30/05/2023 19:34	30.558	52.8	19.8	A
426	30/05/2023 19:49	28.276	59.9	19.7	A
427	30/05/2023 20:04	27.381	63.4	19.8	A
428	30/05/2023 20:19	26.964	61	18.8	A
429	30/05/2023 20:34	26.739	57.2	17.6	A
430	30/05/2023 20:49	26.724	58.5	17.9	A
431	30/05/2023 21:04	26.833	58.3	17.9	A
432	30/05/2023 21:19	26.896	58.5	18.1	A
433	30/05/2023 21:34	26.907	59.1	18.2	A
434	30/05/2023 21:49	26.897	58	17.9	A
435	30/05/2023 22:04	26.87	59.9	18.4	A
436	30/05/2023 22:19	26.755	56.7	17.4	A
437	30/05/2023 22:34	26.457	58	17.5	A
438	30/05/2023 22:49	26.518	58.8	17.8	A
439	30/05/2023 23:04	26.56	58.3	17.7	A
440	30/05/2023 23:19	26.574	58.5	17.8	A
441	30/05/2023 23:34	26.581	58.5	17.8	A
442	30/05/2023 23:49	26.593	58.8	17.9	A
443	31/05/2023 00:04	26.588	58.8	17.9	A
444	31/05/2023 00:19	26.581	58.5	17.8	A
445	31/05/2023 00:34	26.554	58.8	17.8	A
446	31/05/2023 00:49	26.535	58.8	17.8	A
447	31/05/2023 01:04	26.529	58.5	17.7	A
448	31/05/2023 01:19	26.516	59.1	17.9	A
449	31/05/2023 01:34	26.51	58.8	17.8	A
450	31/05/2023 01:49	26.051	57.8	17.1	A
451	31/05/2023 02:04	26.092	59.6	17.6	A
452	31/05/2023 02:19	26.164	58.5	17.4	A
453	31/05/2023 02:34	26.201	59.9	17.8	A
454	31/05/2023 02:49	26.226	58.3	17.4	A
455	31/05/2023 03:04	26.248	59.3	17.7	A
456	31/05/2023 03:19	26.254	58.3	17.4	A
457	31/05/2023 03:34	26.236	58.3	17.4	A
458	31/05/2023 03:49	25.914	59.3	17.4	A
459	31/05/2023 04:04	25.995	59.1	17.4	A
460	31/05/2023 04:19	26.088	58.3	17.3	A
461	31/05/2023 04:34	26.146	59.6	17.7	A
462	31/05/2023 04:49	26.202	58.5	17.4	A
463	31/05/2023 05:04	26.241	58.5	17.5	A
464	31/05/2023 05:19	26.192	58	17.3	A
465	31/05/2023 05:34	26.076	59.6	17.6	A
466	31/05/2023 05:49	26.151	58.3	17.3	A
467	31/05/2023 06:04	26.211	60.1	17.9	A
468	31/05/2023 06:19	26.254	59.1	17.6	A
469	31/05/2023 06:34	26.273	58	17.4	A
470	31/05/2023 06:49	26.283	58.3	17.4	A
471	31/05/2023 07:04	26.06	59.9	17.7	A
472	31/05/2023 07:19	26.095	58.3	17.3	A
473	31/05/2023 07:34	26.22	60.1	17.9	A
474	31/05/2023 07:49	26.369	58.8	17.7	A
475	31/05/2023 08:04	26.531	58.3	17.7	A
476	31/05/2023 08:19	26.689	59.1	18	A
477	31/05/2023 08:34	26.862	59.3	18.3	A
478	31/05/2023 08:49	26.723	58.8	18	A
479	31/05/2023 09:04	26.876	59.6	18.3	A
480	31/05/2023 09:19	27.021	58.5	18.2	A
481	31/05/2023 09:34	27.126	58	18.2	A
482	31/05/2023 09:49	27.23	57.5	18.1	A
483	31/05/2023 10:04	27.319	57.5	18.2	A
484	31/05/2023 10:19	27.368	59.6	18.8	A
485	31/05/2023 10:34	26.777	63.1	19.2	A
486	31/05/2023 10:49	26.672	63.7	19.2	A
487	31/05/2023 11:04	26.367	59.9	17.9	A
488	31/05/2023 11:19	26.647	59.1	18	A
489	31/05/2023 11:34	26.947	59.3	18.3	A
490	31/05/2023 11:49	27.206	59.6	18.7	A
491	31/05/2023 12:04	27.362	58.3	18.4	A
492	31/05/2023 12:19	27.279	57.8	18.2	A
493	31/05/2023 12:34	27.195	58	18.2	A
494	31/05/2023 12:49	26.975	57.8	17.9	A
495	31/05/2023 13:04	27.098	58.5	18.3	A
496	31/05/2023 13:19	27.27	58.3	18.4	A
497	31/05/2023 13:34	26.968	55.9	17.4	A
498	31/05/2023 13:49	26.263	62.9	18.6	A
499	31/05/2023 14:04	26.207	59.3	17.6	A
500	31/05/2023 14:19	26.426	59.6	17.9	A
501	31/05/2023 14:34	26.715	57.8	17.7	A
502	31/05/2023 14:49	26.665	59.3	18.1	A
503	31/05/2023 15:04	27.033	60.4	18.7	A
504	31/05/2023 15:19	26.692	65.6	19.7	A
505	31/05/2023 15:34	26.414	62.3	18.6	A
506	31/05/2023 15:49	26.535	61	18.4	A
507	31/05/2023 16:04	26.897	57.8	17.9	A
508	31/05/2023 16:19	27.168	58.8	18.4	A
509	31/05/2023 16:34	27.283	58.5	18.4	A
510	31/05/2023 16:49	27.186	56.2	17.7	A
511	31/05/2023 17:04	26.903	58.3	18	A
512	31/05/2023 17:19	27.126	58	18.2	A
513	31/05/2023 17:34	27.229	58.8	18.5	A
514	31/05/2023 17:49	27.307	58.8	18.5	A
515	31/05/2023 18:04	26.637	60.1	18.3	A
516	31/05/2023 18:19	26.403	58.5	17.6	A
517	31/05/2023 18:34	26.588	59.6	18.1	A
518	31/05/2023 18:49	26.857	59.3	18.3	A
519	31/05/2023 19:04	27.045	59.3	18.4	A
520	31/05/2023 19:19	27.144	59.3	18.5	A
521	31/05/2023 19:34	27.15	59.1	18.5	A
522	31/05/2023 19:49	26.912	57.5	17.8	A
523	31/05/2023 20:04	26.797	58.8	18.1	A
524	31/05/2023 20:19	26.773	59.1	18.1	A
525	31/05/2023 20:34	26.73	59.1	18.1	A
526	31/05/2023 20:49	26.692	59.1	18	A
527	31/05/2023 21:04	26.649	58.3	17.8	A
528	31/05/2023 21:19	26.609	59.1	18	A
529	31/05/2023 21:34	26.327	58	17.4	A
530	31/05/2023 21:49	26.339	59.3	17.8	A
531	31/05/2023 22:04	26.364	59.3	17.8	A
532	31/05/2023 22:19	26.375	59.1	17.7	A
533	31/05/2023 22:34	26.372	59.1	17.7	A
534	31/05/2023 22:49	26.235	55.1	16.5	A
535	31/05/2023 23:04	26.16	58	17.2	A
536	31/05/2023 23:19	26.008	59.3	17.5	A
537	31/05/2023 23:34	26.093	59.6	17.6	A
538	31/05/2023 23:49	26.145	59.3	17.6	A
539	01/06/2023 00:04	26.167	59.1	17.5	A
540	01/06/2023 00:19	26.18	59.3	17.6	A
541	01/06/2023 00:34	26.185	59.1	17.6	A
542	01/06/2023 00:49	25.991	58	17.1	A
543	01/06/2023 01:04	25.952	59.1	17.3	A
544	01/06/2023 01:19	25.991	58.8	17.3	A
545	01/06/2023 01:34	26.041	58.8	17.3	A
546	01/06/2023 01:49	26.058	59.6	17.6	A
547	01/06/2023 02:04	26.073	58.5	17.3	A
548	01/06/2023 02:19	26.071	60.1	17.7	A
549	01/06/2023 02:34	25.839	58.5	17.1	A
550	01/06/2023 02:49	25.88	59.9	17.5	A
551	01/06/2023 03:04	25.935	59.1	17.3	A
552	01/06/2023 03:19	25.967	59.1	17.4	A
553	01/06/2023 03:34	25.986	59.9	17.6	A
554	01/06/2023 03:49	26.011	59.3	17.5	A
555	01/06/2023 04:04	26.01	58.8	17.3	A
556	01/06/2023 04:19	26.002	59.9	17.6	A
557	01/06/2023 04:34	26.001	58.8	17.3	A
558	01/06/2023 04:49	25.991	58.8	17.3	A
559	01/06/2023 05:04	25.993	59.3	17.4	A
560	01/06/2023 05:19	25.899	60.1	17.6	A
561	01/06/2023 05:34	28.698	65.8	21.7	A
562	01/06/2023 05:49	30.38	61.8	22.2	A
563	01/06/2023 06:04	30.864	63.1	23	A
564	01/06/2023 06:19	30.189	60.1	21.6	A
565	01/06/2023 06:34	30.803	56.7	21.2	A
566	01/06/2023 06:49	30.392	64.2	22.9	A
567	01/06/2023 07:04	30.044	60.4	21.5	A
568	01/06/2023 07:19	30.913	56.2	21.2	A
569	01/06/2023 07:34	29.905	57	20.5	A
570	01/06/2023 07:49	29.368	57.5	20.1	A
571	01/06/2023 08:04	31.04	57.8	21.7	A
572	01/06/2023 08:19	29.231	51.5	18.2	A
573	01/06/2023 08:34	27.914	63.1	20.2	A
574	01/06/2023 08:49	27.505	59.6	18.9	A
575	01/06/2023 09:04	26.829	56.7	17.5	A
576	01/06/2023 09:19	26.513	57	17.3	A
577	01/06/2023 09:34	26.823	59.1	18.2	A
578	01/06/2023 09:49	26.432	60.1	18.1	A
579	01/06/2023 10:04	26.469	59.6	18	A
580	01/06/2023 10:19	26.786	58.5	18	A
581	01/06/2023 10:34	27.046	59.1	18.4	A
582	01/06/2023 10:49	27.329	57.8	18.3	A
583	01/06/2023 11:04	27.408	58.3	18.5	A
584	01/06/2023 11:19	27.433	57.5	18.3	A
585	01/06/2023 11:34	27.375	58.5	18.5	A
586	01/06/2023 11:49	27.304	58.3	18.4	A
587	01/06/2023 12:04	27.276	58	18.3	A
588	01/06/2023 12:19	27.11	59.1	18.4	A
589	01/06/2023 12:34	27.242	58.8	18.5	A
590	01/06/2023 12:49	27.322	58.8	18.5	A
591	01/06/2023 13:04	27.319	58	18.3	A
592	01/06/2023 13:19	27.16	59.1	18.5	A
593	01/06/2023 13:34	27.395	59.6	18.8	A
594	01/06/2023 13:49	27.545	58.5	18.7	A
595	01/06/2023 14:04	27.451	57.5	18.3	A
596	01/06/2023 14:19	27.361	58	18.4	A
597	01/06/2023 14:34	27.392	58.8	18.6	A
598	01/06/2023 14:49	27.567	58.8	18.8	A
599	01/06/2023 15:04	27.57	57.5	18.4	A
600	01/06/2023 15:19	27.545	58.5	18.7	A
601	01/06/2023 15:34	27.598	58.3	18.7	A
602	01/06/2023 15:49	27.681	58.8	18.9	A
603	01/06/2023 16:04	27.562	59.3	18.9	A
604	01/06/2023 16:19	27.352	58.8	18.6	A
605	01/06/2023 16:34	27.138	58	18.2	A
606	01/06/2023 16:49	27.112	60.1	18.7	A
607	01/06/2023 17:04	27.119	57.2	17.9	A
608	01/06/2023 17:19	26.937	57.2	17.8	A
609	01/06/2023 17:34	27.044	59.3	18.4	A
610	01/06/2023 17:49	26.835	58.8	18.1	A
611	01/06/2023 18:04	26.684	59.3	18.1	A
612	01/06/2023 18:19	26.838	59.3	18.2	A
613	01/06/2023 18:34	27.076	59.1	18.4	A
614	01/06/2023 18:49	27.239	58.5	18.4	A
615	01/06/2023 19:04	27.31	58.3	18.4	A
616	01/06/2023 19:19	27.269	58.3	18.4	A
617	01/06/2023 19:34	27.155	58	18.2	A
618	01/06/2023 19:49	26.857	58.8	18.1	A
619	01/06/2023 20:04	26.87	58.8	18.1	A
620	01/06/2023 20:19	26.853	59.1	18.2	A
621	01/06/2023 20:34	26.81	58.8	18.1	A
622	01/06/2023 20:49	26.773	59.1	18.1	A
623	01/06/2023 21:04	26.73	58.8	18	A
624	01/06/2023 21:19	26.54	57.8	17.5	A
625	01/06/2023 21:34	26.431	58.8	17.7	A
626	01/06/2023 21:49	26.462	59.1	17.8	A
627	01/06/2023 22:04	26.476	58.8	17.8	A
628	01/06/2023 22:19	26.475	59.1	17.8	A
629	01/06/2023 22:34	26.47	59.1	17.8	A
630	01/06/2023 22:49	26.472	59.3	17.9	A
631	01/06/2023 23:04	26.216	59.1	17.6	A
632	01/06/2023 23:19	26.232	59.1	17.6	A
633	01/06/2023 23:34	26.274	59.3	17.7	A
634	01/06/2023 23:49	26.294	59.1	17.7	A
635	02/06/2023 00:04	26.307	59.1	17.7	A
636	02/06/2023 00:19	26.313	59.1	17.7	A
637	02/06/2023 00:34	26.302	59.1	17.7	A
638	02/06/2023 00:49	26.039	59.3	17.5	A
639	02/06/2023 01:04	26.098	59.1	17.5	A
640	02/06/2023 01:19	26.139	59.1	17.5	A
641	02/06/2023 01:34	26.174	59.1	17.5	A
642	02/06/2023 01:49	26.188	59.3	17.6	A
643	02/06/2023 02:04	26.193	59.1	17.6	A
644	02/06/2023 02:19	26.043	58	17.1	A
645	02/06/2023 02:34	25.985	59.3	17.4	A
646	02/06/2023 02:49	26.041	59.3	17.5	A
647	02/06/2023 03:04	26.077	59.1	17.5	A
648	02/06/2023 03:19	26.096	59.1	17.5	A
649	02/06/2023 03:34	26.117	59.6	17.6	A
650	02/06/2023 03:49	26.126	59.1	17.5	A
651	02/06/2023 04:04	25.883	58.8	17.2	A
652	02/06/2023 04:19	25.917	59.3	17.4	A
653	02/06/2023 04:34	25.971	59.3	17.4	A
654	02/06/2023 04:49	26.008	59.3	17.5	A
655	02/06/2023 05:04	26.026	59.1	17.4	A
656	02/06/2023 05:19	26.054	59.1	17.4	A
657	02/06/2023 05:34	26.039	58.3	17.2	A
658	02/06/2023 05:49	25.805	59.3	17.3	A
659	02/06/2023 06:04	25.873	59.6	17.4	A
660	02/06/2023 06:19	25.932	59.6	17.5	A
661	02/06/2023 06:34	25.969	59.3	17.4	A
662	02/06/2023 06:49	25.999	59.6	17.5	A
663	02/06/2023 07:04	26.017	59.3	17.5	A
664	02/06/2023 07:19	25.889	58	17	A
665	02/06/2023 07:34	25.924	59.6	17.5	A
666	02/06/2023 07:49	26.173	59.3	17.6	A
667	02/06/2023 08:04	26.475	59.1	17.8	A
668	02/06/2023 08:19	26.715	59.1	18.1	A
669	02/06/2023 08:34	26.921	59.1	18.2	A
670	02/06/2023 08:49	26.825	60.7	18.6	A
671	02/06/2023 09:04	26.99	58.8	18.2	A
672	02/06/2023 09:19	27.149	58.8	18.4	A
673	02/06/2023 09:34	27.23	58.8	18.5	A
674	02/06/2023 09:49	27.119	56.2	17.6	A
675	02/06/2023 10:04	27.364	59.6	18.8	A
676	02/06/2023 10:19	27.546	58.5	18.7	A
677	02/06/2023 10:34	27.643	58.3	18.7	A
678	02/06/2023 10:49	27.389	59.3	18.8	A
679	02/06/2023 11:04	27.607	58.8	18.8	A
680	02/06/2023 11:19	27.786	58.5	18.9	A
681	02/06/2023 11:34	27.783	58.5	18.9	A
682	02/06/2023 11:49	27.496	58.3	18.6	A
683	02/06/2023 12:04	27.475	58.3	18.6	A
684	02/06/2023 12:19	27.454	58.5	18.6	A
685	02/06/2023 12:34	27.414	58.5	18.6	A
686	02/06/2023 12:49	27.192	59.1	18.5	A
687	02/06/2023 13:04	27.303	58.5	18.5	A
688	02/06/2023 13:19	27.494	58.5	18.6	A
689	02/06/2023 13:34	27.635	58.5	18.8	A
690	02/06/2023 13:49	27.329	58.8	18.6	A
691	02/06/2023 14:04	27.367	58.5	18.5	A
692	02/06/2023 14:19	27.499	58.5	18.6	A
693	02/06/2023 14:34	27.509	58.8	18.7	A
694	02/06/2023 14:49	27.303	58.3	18.4	A
695	02/06/2023 15:04	27.211	58.3	18.3	A
696	02/06/2023 15:19	27.261	57.8	18.2	A
697	02/06/2023 15:34	26.783	63.4	19.3	A
698	02/06/2023 15:49	26.498	58.8	17.8	A
699	02/06/2023 16:04	26.546	59.1	17.9	A
700	02/06/2023 16:19	26.958	60.7	18.7	A
701	02/06/2023 16:34	27.155	59.3	18.5	A
702	02/06/2023 16:49	26.56	60.1	18.2	A
703	02/06/2023 17:04	26.183	60.1	17.8	A
704	02/06/2023 17:19	26.364	59.1	17.7	A
705	02/06/2023 17:34	26.757	58.8	18	A
706	02/06/2023 17:49	26.867	57.8	17.8	A
707	02/06/2023 18:04	26.836	59.3	18.2	A
708	02/06/2023 18:19	27.02	59.6	18.5	A
709	02/06/2023 18:34	27.156	59.3	18.5	A
710	02/06/2023 18:49	27.251	59.1	18.6	A
711	02/06/2023 19:04	27.149	55.4	17.4	A
712	02/06/2023 19:19	26.327	60.1	18	A
713	02/06/2023 19:34	26.344	59.6	17.8	A
714	02/06/2023 19:49	26.521	59.3	17.9	A
715	02/06/2023 20:04	26.594	59.6	18.1	A
716	02/06/2023 20:19	26.597	59.1	17.9	A
717	02/06/2023 20:34	26.587	59.3	18	A
718	02/06/2023 20:49	26.556	60.4	18.3	A
719	02/06/2023 21:04	26.537	59.3	18	A
720	02/06/2023 21:19	26.513	59.3	17.9	A
721	02/06/2023 21:34	26.289	58.5	17.5	A
722	02/06/2023 21:49	26.314	59.6	17.8	A
723	02/06/2023 22:04	26.347	59.3	17.8	A
724	02/06/2023 22:19	26.363	59.3	17.8	A
725	02/06/2023 22:34	26.363	59.6	17.9	A
726	02/06/2023 22:49	26.363	59.3	17.8	A
727	02/06/2023 23:04	26.269	58.5	17.5	A
728	02/06/2023 23:19	26.133	59.6	17.7	A
729	02/06/2023 23:34	26.17	59.1	17.5	A
730	02/06/2023 23:49	26.102	55.1	16.4	A
731	03/06/2023 00:04	26.048	58.8	17.4	A
732	03/06/2023 00:19	26.118	59.1	17.5	A
733	03/06/2023 00:34	26.174	59.6	17.7	A
734	03/06/2023 00:49	25.979	59.3	17.4	A
735	03/06/2023 01:04	25.992	59.6	17.5	A
736	03/06/2023 01:19	26.049	60.1	17.7	A
737	03/06/2023 01:34	26.096	59.6	17.6	A
738	03/06/2023 01:49	26.127	59.3	17.6	A
739	03/06/2023 02:04	26.148	59.6	17.7	A
740	03/06/2023 02:19	26.154	60.4	17.9	A
741	03/06/2023 02:34	25.902	59.3	17.4	A
742	03/06/2023 02:49	25.958	59.3	17.4	A
743	03/06/2023 03:04	26.004	59.6	17.5	A
744	03/06/2023 03:19	26.043	59.6	17.6	A
745	03/06/2023 03:34	26.066	59.3	17.5	A
746	03/06/2023 03:49	26.079	59.6	17.6	A
747	03/06/2023 04:04	26.001	59.3	17.5	A
748	03/06/2023 04:19	25.822	59.9	17.4	A
749	03/06/2023 04:34	25.899	59.3	17.4	A
750	03/06/2023 04:49	25.938	60.1	17.6	A
751	03/06/2023 05:04	25.976	60.1	17.6	A
752	03/06/2023 05:19	25.993	58.8	17.3	A
753	03/06/2023 05:34	26.021	60.1	17.7	A
754	03/06/2023 05:49	25.814	59.9	17.4	A
755	03/06/2023 06:04	25.823	60.4	17.6	A
756	03/06/2023 06:19	25.876	60.4	17.6	A
757	03/06/2023 06:34	25.929	59.6	17.5	A
758	03/06/2023 06:49	25.961	59.3	17.4	A
759	03/06/2023 07:04	25.977	59.1	17.4	A
760	03/06/2023 07:19	26.007	59.1	17.4	A
761	03/06/2023 07:34	25.872	60.1	17.5	A
762	03/06/2023 07:49	26.127	59.6	17.6	A
763	03/06/2023 08:04	26.408	58.8	17.7	A
764	03/06/2023 08:19	26.659	59.1	18	A
765	03/06/2023 08:34	26.89	58.8	18.1	A
766	03/06/2023 08:49	27.066	59.1	18.4	A
767	03/06/2023 09:04	27.021	58	18.1	A
768	03/06/2023 09:19	27.008	59.3	18.4	A
769	03/06/2023 09:34	27.168	59.9	18.7	A
770	03/06/2023 09:49	27.236	59.1	18.5	A
771	03/06/2023 10:04	27.158	57.2	18	A
772	03/06/2023 10:19	27.171	58.8	18.4	A
